============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：108 条
Cache目录总数：4 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：smtc128 | 共 108 条指令 | 并行数：120
日志目录：smtc128/logs
========================================
✅ [52/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task52_20260417_184224.log
✅ [22/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task22_20260417_184224.log
✅ [21/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task21_20260417_184224.log
✅ [96/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task96_20260417_184224.log
✅ [89/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task89_20260417_184224.log
✅ [84/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task84_20260417_184224.log
✅ [43/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task43_20260417_184224.log
✅ [90/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task90_20260417_184224.log
✅ [37/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task37_20260417_184224.log
✅ [30/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task30_20260417_184224.log
✅ [34/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task34_20260417_184224.log
