============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：360 条
Cache目录总数：2 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：share32 | 共 360 条指令 | 并行数：120
日志目录：share32/logs
========================================
✅ [314/360] share32 执行成功 | share32_task314_20260416_103802.log
✅ [309/360] share32 执行成功 | share32_task309_20260416_103742.log
✅ [290/360] share32 执行成功 | share32_task290_20260416_103441.log
✅ [323/360] share32 执行成功 | share32_task323_20260416_103943.log
✅ [320/360] share32 执行成功 | share32_task320_20260416_103908.log
✅ [336/360] share32 执行成功 | share32_task336_20260416_104242.log
✅ [291/360] share32 执行成功 | share32_task291_20260416_103444.log
✅ [302/360] share32 执行成功 | share32_task302_20260416_103546.log
✅ [292/360] share32 执行成功 | share32_task292_20260416_103446.log
✅ [356/360] share32 执行成功 | share32_task356_20260416_105038.log
✅ [301/360] share32 执行成功 | share32_task301_20260416_103522.log
✅ [337/360] share32 执行成功 | share32_task337_20260416_104304.log
✅ [306/360] share32 执行成功 | share32_task306_20260416_103721.log
✅ [317/360] share32 执行成功 | share32_task317_20260416_103843.log
✅ [319/360] share32 执行成功 | share32_task319_20260416_103855.log
✅ [360/360] share32 执行成功 | share32_task360_20260416_105220.log
✅ [318/360] share32 执行成功 | share32_task318_20260416_103851.log
✅ [300/360] share32 执行成功 | share32_task300_20260416_103521.log
✅ [334/360] share32 执行成功 | share32_task334_20260416_104230.log
✅ [349/360] share32 执行成功 | share32_task349_20260416_104643.log
✅ [358/360] share32 执行成功 | share32_task358_20260416_105139.log
✅ [308/360] share32 执行成功 | share32_task308_20260416_103740.log
✅ [347/360] share32 执行成功 | share32_task347_20260416_104618.log
✅ [339/360] share32 执行成功 | share32_task339_20260416_104324.log
✅ [312/360] share32 执行成功 | share32_task312_20260416_103753.log
✅ [342/360] share32 执行成功 | share32_task342_20260416_104448.log
